Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"207","Suriname","3010","Population - Est. & Proj.","551","Rural population","1000 persons","114.193000","118.187000","121.803000","125.266000","128.748000","132.362000","136.181000","140.201000","144.385000","148.656000","152.927000","157.153000","161.328000","165.530000","170.085000","175.488000","181.221000","187.146000","192.775000","197.438000","200.681000","202.274000","197.691000","187.534000","177.360000","167.731000","158.769000","150.387000","142.426000","134.700000","127.117000","127.037000","127.012000","127.181000","127.728000","128.775000","130.364000","132.426000","134.805000","137.299000","139.739000","142.087000","144.356000","146.522000","148.584000","150.529000","152.338000","154.006000","155.559000","157.050000","158.514000","159.960000","161.381000","162.790000","164.195000","166.238000","168.365000","170.511000","172.681000","174.867000","177.066000","179.273000","181.489000","183.704000","185.806000","187.781000","189.623000","191.326000","192.884000","194.302000","195.577000","196.705000","197.681000","198.501000","199.164000","199.667000","200.006000","200.183000","200.196000","200.044000","199.727000","199.245000","198.600000","197.791000","196.822000","195.692000","194.407000","192.965000","191.375000","189.642000","187.865000","186.048000","184.198000","182.314000","180.394000","178.447000","176.471000","174.471000","172.448000","170.411000","168.362000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"207","Suriname","3010","Population - Est. & Proj.","561","Urban population","1000 persons","100.809000","104.492000","107.849000","111.081000","114.340000","117.726000","121.304000","125.072000","128.997000","133.012000","137.039000","141.035000","145.000000","148.998000","152.912000","156.305000","159.912000","163.605000","166.958000","169.410000","170.592000","170.349000","173.633000","180.810000","187.739000","194.923000","202.595000","210.656000","219.031000","227.425000","235.660000","236.288000","237.020000","238.119000","239.932000","242.695000","246.503000","251.228000","256.586000","262.193000","267.733000","273.129000","278.407000","283.517000","288.453000","293.195000","297.698000","301.948000","306.001000","309.953000","313.876000","317.780000","321.663000","325.542000","329.435000","332.708000","335.942000","339.194000","342.467000","345.752000","349.037000","352.316000","355.588000","358.836000","362.122000","365.427000","368.745000","372.076000","375.417000","378.783000","382.175000","385.591000","389.026000","392.476000","395.944000","399.428000","402.920000","406.428000","409.945000","413.470000","417.001000","420.537000","424.077000","427.616000","431.159000","434.693000","438.226000","441.746000","445.257000","448.760000","452.153000","455.434000","458.608000","461.676000","464.622000","467.461000","470.184000","472.802000","475.305000","477.718000","480.037000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"210","Sweden","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","7009.912000","7073.227000","7127.520000","7175.667000","7220.064000","7262.623000","7304.779000","7347.479000","7391.248000","7436.262000","7482.543000","7530.181000","7579.566000","7631.457000","7686.730000","7745.673000","7809.086000","7875.907000","7942.322000","8003.185000","8054.916000","8095.793000","8127.034000","8151.598000","8173.968000","8197.340000","8223.249000","8250.695000","8277.414000","8300.003000","8316.338000","8325.493000","8329.425000","8332.443000","8340.440000","8357.652000","8384.989000","8421.056000","8464.787000","8514.206000","8567.384000","8625.137000","8686.738000","8746.776000","8798.234000","8836.420000","8859.191000","8868.853000","8870.848000","8873.100000","8881.640000","8897.793000","8920.710000","8951.436000","8990.654000","9038.623000","9096.165000","9162.939000","9236.428000","9313.087000","9390.168000","9466.710000","9542.812000","9618.016000","9692.131000","9764.950000","9836.007000","9904.896000","9971.638000","10036.379000","10099.265000","10160.169000","10218.971000","10275.858000","10331.083000","10384.831000","10437.231000","10488.225000","10537.568000","10584.894000","10629.981000","10672.812000","10713.632000","10752.790000","10790.765000","10827.977000","10864.565000","10900.619000","10936.418000","10972.278000","11008.442000","11045.032000","11082.081000","11119.584000","11157.481000","11195.694000","11234.239000","11273.088000","11312.030000","11350.801000","11389.196000","11427.147000","11464.625000","11501.519000","11537.727000","11573.137000","11607.733000","11641.548000","11674.659000","11707.195000","11739.287000","11770.962000","11802.265000","11833.378000","11864.515000","11895.836000","11927.395000","11959.209000","11991.290000","12023.669000","12056.330000","12089.304000","12122.540000","12155.873000","12189.064000","12221.927000","12254.452000","12286.623000","12318.372000","12349.581000","12380.204000","12410.227000","12439.729000","12468.894000","12497.994000","12527.231000","12556.661000","12586.326000","12616.421000","12647.186000","12678.789000","12711.267000","12744.559000","12778.540000","12813.050000","12847.915000","12882.966000","12918.072000","12953.104000","12987.965000","13022.529000"
"210","Sweden","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","3490.327000","3523.803000","3552.246000","3577.181000","3599.885000","3621.421000","3642.587000","3663.972000","3685.925000","3708.624000","3732.141000","3756.573000","3782.065000","3808.918000","3837.472000","3867.720000","3900.105000","3934.064000","3967.433000","3997.346000","4021.777000","4039.786000","4052.083000","4060.453000","4067.605000","4075.464000","4084.942000","4095.484000","4105.871000","4114.199000","4119.336000","4120.752000","4119.542000","4118.093000","4119.694000","4126.656000","4139.557000","4157.593000","4179.942000","4205.213000","4232.154000","4261.089000","4291.743000","4321.510000","4347.060000","4366.163000","4377.775000","4383.033000","4384.684000","4386.742000","4392.262000","4401.901000","4415.228000","4432.829000","4455.064000","4482.090000","4514.337000","4551.558000","4592.348000","4634.733000","4677.170000","4719.134000","4760.674000","4801.531000","4841.630000","4880.856000","4918.962000","4955.732000","4991.222000","5025.597000","5058.947000","5091.248000","5122.444000","5152.583000","5181.779000","5210.109000","5237.636000","5264.343000","5290.128000","5314.813000","5338.312000","5360.627000","5381.873000","5402.259000","5422.061000","5441.500000","5460.655000","5479.564000","5498.389000","5517.271000","5536.352000","5555.681000","5575.267000","5595.078000","5615.045000","5635.107000","5655.248000","5675.470000","5695.656000","5715.674000","5735.422000","5754.858000","5773.986000","5792.760000","5811.140000","5829.090000","5846.617000","5863.734000","5880.489000","5896.977000","5913.272000","5929.402000","5945.377000","5961.274000","5977.171000","5993.147000","6009.213000","6025.372000","6041.630000","6057.970000","6074.380000","6090.865000","6107.421000","6123.956000","6140.375000","6156.590000","6172.603000","6188.428000","6204.034000","6219.415000","6234.570000","6249.481000","6264.206000","6278.848000","6293.564000","6308.451000","6323.562000","6338.873000","6354.475000","6370.437000","6386.794000","6403.549000","6420.664000","6438.069000","6455.665000","6473.367000","6491.066000","6508.677000","6526.089000","6543.200000","6559.909000"
"210","Sweden","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","3519.586000","3549.424000","3575.271000","3598.492000","3620.179000","3641.204000","3662.183000","3683.503000","3705.318000","3727.636000","3750.395000","3773.610000","3797.505000","3822.535000","3849.263000","3877.958000","3908.980000","3941.838000","3974.878000","4005.840000","4033.132000","4056.012000","4074.962000","4091.145000","4106.356000","4121.877000","4138.305000","4155.208000","4171.551000","4185.797000","4196.995000","4204.741000","4209.886000","4214.348000","4220.750000","4230.994000","4245.430000","4263.463000","4284.848000","4308.991000","4335.221000","4364.051000","4394.992000","4425.260000","4451.175000","4470.258000","4481.405000","4485.824000","4486.170000","4486.363000","4489.380000","4495.901000","4505.475000","4518.610000","4535.589000","4556.537000","4581.833000","4611.383000","4644.085000","4678.352000","4712.987000","4747.571000","4782.143000","4816.485000","4850.507000","4884.093000","4917.041000","4949.163000","4980.408000","5010.794000","5040.323000","5068.911000","5096.528000","5123.271000","5149.300000","5174.722000","5199.600000","5223.880000","5247.444000","5270.080000","5291.661000","5312.185000","5331.757000","5350.525000","5368.702000","5386.477000","5403.913000","5421.045000","5438.027000","5454.999000","5472.088000","5489.353000","5506.818000","5524.503000","5542.431000","5560.591000","5578.990000","5597.618000","5616.372000","5635.129000","5653.776000","5672.288000","5690.640000","5708.772000","5726.591000","5744.050000","5761.122000","5777.820000","5794.168000","5810.220000","5826.014000","5841.561000","5856.891000","5872.103000","5887.340000","5902.689000","5918.189000","5933.835000","5949.658000","5965.698000","5981.945000","5998.427000","6015.121000","6031.919000","6048.696000","6065.335000","6081.842000","6098.202000","6114.336000","6130.164000","6145.644000","6160.752000","6175.524000","6190.045000","6204.427000","6218.778000","6233.104000","6247.448000","6261.943000","6276.752000","6291.996000","6307.712000","6323.892000","6340.476000","6357.387000","6374.550000","6391.899000","6409.399000","6427.027000","6444.762000","6462.623000"
"210","Sweden","3010","Population - Est. & Proj.","551","Rural population","1000 persons","2402.724000","2366.169000","2334.973000","2301.721000","2267.116000","2231.912000","2196.537000","2161.497000","2126.757000","2092.434000","2058.468000","2010.914000","1950.137000","1890.817000","1833.058000","1777.179000","1724.741000","1675.462000","1626.680000","1577.689000","1527.718000","1492.660000","1472.163000","1450.709000","1429.039000","1415.713000","1414.270000","1413.089000","1411.755000","1409.702000","1406.571000","1407.008000","1407.673000","1408.183000","1409.534000","1412.443000","1417.063000","1423.158000","1430.549000","1438.901000","1447.888000","1448.639000","1445.366000","1441.783000","1436.696000","1429.406000","1425.086000","1424.155000","1421.989000","1419.868000","1418.749000","1417.317000","1415.408000","1414.725000","1415.350000","1417.334000","1416.324000","1412.213000","1409.010000","1406.182000","1403.234000","1391.807000","1371.997000","1352.261000","1332.551000","1312.954000","1293.399000","1273.943000","1254.718000","1235.720000","1216.924000","1198.312000","1179.894000","1161.707000","1143.801000","1126.208000","1108.945000","1091.999000","1075.340000","1058.928000","1042.744000","1026.791000","1011.095000","995.696000","980.638000","965.961000","951.673000","937.775000","924.289000","911.235000","898.627000","886.467000","874.756000","863.503000","852.402000","841.466000","830.694000","820.077000","809.589000","799.199000","788.883000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"210","Sweden","3010","Population - Est. & Proj.","561","Urban population","1000 persons","4607.188000","4707.058000","4792.547000","4873.946000","4952.948000","5030.711000","5108.242000","5185.982000","5264.491000","5343.828000","5424.075000","5519.267000","5629.429000","5740.640000","5853.672000","5968.494000","6084.345000","6200.445000","6315.642000","6425.496000","6527.198000","6603.133000","6654.871000","6700.889000","6744.929000","6781.627000","6808.979000","6837.606000","6865.659000","6890.301000","6909.767000","6918.485000","6921.752000","6924.260000","6930.906000","6945.209000","6967.926000","6997.898000","7034.238000","7075.305000","7119.496000","7176.498000","7241.372000","7304.993000","7361.538000","7407.014000","7434.105000","7444.698000","7448.859000","7453.232000","7462.891000","7480.476000","7505.286000","7536.697000","7575.289000","7621.289000","7679.940000","7751.030000","7827.880000","7907.296000","7986.934000","8074.085000","8168.910000","8262.986000","8356.825000","8450.611000","8544.134000","8636.758000","8727.991000","8817.415000","8904.762000","8989.807000","9072.528000","9153.118000","9231.909000","9309.134000","9384.900000","9459.108000","9531.470000","9601.611000","9669.297000","9734.500000","9797.437000","9858.446000","9917.992000","9976.509000","10034.115000","10090.912000","10147.175000","10203.208000","10259.265000","10315.434000","10371.777000","10428.356000","10485.543000","10543.315000","10601.720000","10660.670000","10719.858000","10778.884000","10837.418000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211","Switzerland","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","4668.086000","4721.918000","4781.129000","4841.500000","4900.464000","4957.066000","5012.095000","5067.977000","5128.445000","5198.061000","5280.680000","5377.767000","5487.043000","5601.807000","5712.707000","5812.851000","5899.483000","5973.945000","6038.333000","6096.436000","6150.852000","6202.949000","6251.288000","6292.533000","6322.013000","6337.025000","6335.974000","6321.815000","6302.044000","6286.915000","6283.832000","6295.925000","6321.409000","6356.745000","6396.134000","6435.424000","6473.044000","6510.597000","6550.725000","6597.370000","6652.868000","6718.828000","6792.906000","6868.931000","6938.415000","6995.521000","7038.033000","7068.508000","7091.770000","7115.027000","7143.761000","7179.169000","7220.377000","7268.359000","7323.737000","7386.816000","7457.958000","7536.982000","7622.821000","7713.898000","7808.675000","7906.992000","8008.012000","8108.878000","8206.002000","8296.775000","8379.917000","8455.804000","8525.611000","8591.365000","8654.622000","8715.494000","8773.637000","8829.564000","8883.856000","8936.931000","8989.143000","9040.485000","9090.620000","9138.956000","9185.115000","9229.044000","9270.958000","9310.996000","9349.385000","9386.288000","9421.786000","9455.891000","9488.748000","9520.530000","9551.346000","9581.285000","9610.381000","9638.708000","9666.309000","9693.233000","9719.543000","9745.251000","9770.265000","9794.457000","9817.721000","9840.097000","9861.625000","9882.367000","9902.367000","9921.695000","9940.394000","9958.552000","9976.319000","9993.917000","10011.504000","10029.164000","10046.940000","10064.984000","10083.448000","10102.447000","10122.059000","10142.265000","10162.984000","10184.077000","10205.445000","10227.093000","10249.034000","10271.176000","10293.378000","10315.579000","10337.759000","10359.972000","10382.335000","10405.000000","10428.107000","10451.678000","10475.769000","10500.491000","10526.013000","10552.442000","10579.831000","10608.171000","10637.436000","10667.578000","10698.527000","10730.260000","10762.732000","10795.904000","10829.739000","10864.164000","10899.085000","10934.389000","10969.947000","11005.579000","11041.102000"
"211","Switzerland","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","2249.686000","2277.026000","2306.781000","2336.960000","2366.343000","2394.544000","2422.018000","2450.046000","2480.546000","2515.825000","2557.841000","2607.337000","2663.153000","2721.886000","2778.814000","2830.409000","2875.342000","2914.214000","2947.837000","2977.783000","3005.160000","3030.551000","3053.342000","3072.095000","3084.772000","3090.298000","3087.901000","3079.055000","3067.647000","3058.948000","3056.759000","3062.691000","3075.838000","3094.270000","3114.902000","3135.472000","3155.188000","3174.849000","3195.686000","3219.536000","3247.534000","3280.397000","3317.009000","3354.404000","3388.490000","3416.518000","3437.426000","3452.491000","3464.106000","3475.803000","3490.318000","3508.208000","3529.105000","3553.698000","3582.544000","3616.000000","3654.284000","3697.198000","3744.016000","3793.615000","3844.996000","3898.022000","3952.281000","4006.237000","4057.997000","4106.189000","4150.103000","4189.932000","4226.392000","4260.661000","4293.648000","4325.447000","4355.853000","4385.063000","4413.308000","4440.741000","4467.529000","4493.704000","4519.110000","4543.499000","4566.684000","4588.668000","4609.558000","4629.426000","4648.380000","4666.513000","4683.880000","4700.486000","4716.410000","4731.752000","4746.594000","4760.964000","4774.898000","4788.408000","4801.516000","4814.209000","4826.536000","4838.511000","4850.124000","4861.324000","4872.099000","4882.460000","4892.467000","4902.155000","4911.589000","4920.838000","4929.924000","4938.890000","4947.807000","4956.750000","4965.774000","4974.929000","4984.217000","4993.691000","5003.382000","5013.321000","5023.526000","5033.999000","5044.676000","5055.508000","5066.433000","5077.447000","5088.556000","5099.743000","5110.966000","5122.194000","5133.440000","5144.721000","5156.102000","5167.682000","5179.518000","5191.640000","5204.052000","5216.824000","5230.034000","5243.726000","5257.935000","5272.637000","5287.801000","5303.381000","5319.345000","5335.647000","5352.256000","5369.184000","5386.392000","5403.846000","5421.497000","5439.286000","5457.144000","5474.943000","5492.617000"
"211","Switzerland","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","2418.403000","2444.890000","2474.342000","2504.547000","2534.119000","2562.526000","2590.076000","2617.927000","2647.897000","2682.238000","2722.842000","2770.427000","2823.896000","2879.926000","2933.894000","2982.435000","3024.136000","3059.726000","3090.491000","3118.644000","3145.688000","3172.400000","3197.944000","3220.443000","3237.234000","3246.733000","3248.076000","3242.761000","3234.395000","3227.962000","3227.074000","3233.230000","3245.571000","3262.473000","3281.242000","3299.952000","3317.859000","3335.744000","3355.044000","3377.824000","3405.339000","3438.421000","3475.897000","3514.533000","3549.917000","3579.001000","3600.601000","3616.012000","3627.669000","3639.228000","3653.446000","3670.966000","3691.273000","3714.665000","3741.184000","3770.818000","3803.677000","3839.788000","3878.810000","3920.287000","3963.678000","4008.966000","4055.725000","4102.639000","4148.006000","4190.586000","4229.812000","4265.865000","4299.222000","4330.700000","4360.970000","4390.047000","4417.787000","4444.497000","4470.547000","4496.193000","4521.617000","4546.784000","4571.506000","4595.467000","4618.430000","4640.381000","4661.397000","4681.571000","4701.006000","4719.770000","4737.908000","4755.409000","4772.342000","4788.771000","4804.760000","4820.324000","4835.489000","4850.299000","4864.793000","4879.025000","4893.008000","4906.742000","4920.143000","4933.126000","4945.617000","4957.623000","4969.162000","4980.214000","4990.785000","5000.865000","5010.469000","5019.653000","5028.514000","5037.173000","5045.732000","5054.230000","5062.722000","5071.291000","5080.069000","5089.132000","5098.530000","5108.268000","5118.300000","5128.566000","5139.018000","5149.651000","5160.474000","5171.424000","5182.415000","5193.388000","5204.324000","5215.256000","5226.229000","5237.321000","5248.583000","5260.044000","5271.716000","5283.667000","5295.978000","5308.712000","5321.900000","5335.542000","5349.638000","5364.189000","5379.185000","5394.617000","5410.464000","5426.724000","5443.350000","5460.314000","5477.587000","5495.101000","5512.810000","5530.629000","5548.488000"
"211","Switzerland","3010","Population - Est. & Proj.","551","Rural population","1000 persons","1522.667000","1527.725000","1530.231000","1532.545000","1533.820000","1533.846000","1532.916000","1531.895000","1531.863000","1534.188000","1539.904000","1550.987000","1566.193000","1582.421000","1596.981000","1608.062000","1614.952000","1618.163000","1618.341000","1616.645000","1613.738000","1618.150000","1627.353000","1634.671000","1638.901000","1639.374000","1635.693000","1628.663000","1620.214000","1612.981000","1608.843000","1612.723000","1623.057000","1635.962000","1649.966000","1663.988000","1677.641000","1691.331000","1705.745000","1721.897000","1740.423000","1761.490000","1784.574000","1808.234000","1830.262000","1849.103000","1864.158000","1876.064000","1886.096000","1896.153000","1907.695000","1917.728000","1926.831000","1937.708000","1950.516000","1965.346000","1982.272000","2001.241000","2021.967000","2044.053000","2067.084000","2091.187000","2116.141000","2140.993000","2164.734000","2186.643000","2206.365000","2224.037000","2238.762000","2251.160000","2261.695000","2270.418000","2277.190000","2282.091000","2285.171000","2286.484000","2286.099000","2284.040000","2280.259000","2274.669000","2267.229000","2257.953000","2246.903000","2234.127000","2219.679000","2203.621000","2185.994000","2166.855000","2146.286000","2124.378000","2101.216000","2076.873000","2051.428000","2025.024000","1998.603000","1972.266000","1946.039000","1919.914000","1893.847000","1867.776000","1841.666000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211","Switzerland","3010","Population - Est. & Proj.","561","Urban population","1000 persons","3145.419000","3198.563000","3258.726000","3319.437000","3379.066000","3436.960000","3493.751000","3551.104000","3611.810000","3679.208000","3756.214000","3842.420000","3936.805000","4035.737000","4132.483000","4221.894000","4301.957000","4373.516000","4438.020000","4498.077000","4555.620000","4603.485000","4642.768000","4676.807000","4702.161000","4716.811000","4719.537000","4712.518000","4701.321000","4693.558000","4694.767000","4703.158000","4718.491000","4741.133000","4766.739000","4792.236000","4816.445000","4840.558000","4866.521000","4897.258000","4934.467000","4979.579000","5030.802000","5083.366000","5131.001000","5169.422000","5197.015000","5215.701000","5229.031000","5242.311000","5259.555000","5284.957000","5317.083000","5354.185000","5396.731000","5444.962000","5499.135000","5559.117000","5624.146000","5693.108000","5764.887000","5839.234000","5915.529000","5991.681000","6064.895000","6133.126000","6195.374000","6251.968000","6305.272000","6357.099000","6408.840000","6460.693000","6512.319000","6563.981000","6615.850000","6668.094000","6720.919000","6774.396000","6828.358000","6882.516000","6936.679000","6990.817000","7045.027000","7099.339000","7153.813000","7208.494000","7263.370000","7318.449000","7373.807000","7429.546000","7485.722000","7542.305000","7599.235000","7656.463000","7713.152000","7769.235000","7824.772000","7879.693000","7933.773000","7986.699000","8038.235000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"212","Syrian Arab Republic","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","3413.331000","3498.526000","3591.006000","3690.735000","3797.624000","3911.501000","4032.069000","4158.976000","4291.803000","4430.101000","4573.512000","4721.896000","4875.422000","5034.646000","5200.336000","5373.137000","5553.246000","5740.710000","5935.860000","6139.048000","6350.541000","6570.857000","6800.141000","7037.851000","7283.177000","7535.714000","7794.662000","8060.649000","8336.418000","8625.690000","8930.774000","9252.851000","9590.227000","9938.847000","10293.049000","10648.632000","11004.272000","11360.852000","11719.071000","12080.444000","12446.171000","12815.401000","13187.663000","13565.072000","13950.476000","14345.492000","14754.142000","15175.316000","15599.591000","16013.985000","16410.848000","16766.561000","17084.632000","17415.214000","17827.825000","18361.176000","19059.258000","19878.254000","20664.038000","21205.873000","21362.529000","21081.815000","20438.856000","19578.461000","18710.711000","17997.408000","17465.575000","17095.678000","16945.057000","17070.135000","17500.658000","18275.702000","19364.809000","20638.285000","21915.480000","23061.973000","24032.614000","24851.115000","25536.694000","26133.767000","26676.565000","27160.350000","27572.028000","27930.400000","28259.952000","28579.588000","28897.510000","29213.946000","29529.915000","29843.462000","30153.281000","30461.839000","30771.858000","31082.035000","31389.906000","31693.482000","31992.470000","32286.942000","32575.588000","32856.827000","33129.321000","33392.357000","33645.419000","33887.670000","34118.288000","34336.627000","34542.282000","34735.043000","34914.725000","35081.228000","35234.588000","35374.859000","35502.328000","35617.627000","35721.616000","35815.096000","35898.556000","35972.507000","36037.841000","36095.584000","36146.650000","36191.654000","36231.133000","36265.845000","36296.555000","36323.924000","36348.392000","36370.311000","36390.104000","36408.119000","36424.610000","36439.731000","36453.500000","36465.832000","36476.584000","36485.506000","36492.505000","36497.267000","36499.167000","36497.422000","36491.334000","36480.386000","36464.244000","36442.621000","36415.247000","36381.796000","36341.788000","36294.678000","36239.767000","36176.240000","36103.167000"
"212","Syrian Arab Republic","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","1777.060000","1816.691000","1860.247000","1907.717000","1959.040000","2014.076000","2072.678000","2134.612000","2199.627000","2267.448000","2337.866000","2410.783000","2486.295000","2564.695000","2646.434000","2731.856000","2821.053000","2914.038000","3011.027000","3112.241000","3217.840000","3328.142000","3443.202000","3562.556000","3685.570000","3811.887000","3941.002000","4073.357000","4210.612000","4355.083000","4508.219000","4670.741000","4841.669000","5018.752000","5198.821000","5379.522000","5560.116000","5741.101000","5922.866000","6106.243000","6291.882000","6479.547000","6669.028000","6861.008000","7056.410000","7255.799000","7460.390000","7669.948000","7882.060000","8093.336000","8301.810000","8497.193000","8679.638000","8869.259000","9093.932000","9368.283000","9712.214000","10105.805000","10476.296000","10724.714000","10785.050000","10632.727000","10303.881000","9869.027000","9430.138000","9065.978000","8789.603000","8592.333000","8504.013000","8554.550000","8760.065000","9140.412000","9679.915000","10313.426000","10950.038000","11522.079000","12006.942000","12416.504000","12760.012000","13059.234000","13330.932000","13572.573000","13777.620000","13955.580000","14118.897000","14277.175000","14434.499000","14590.936000","14747.058000","14901.965000","15055.038000","15207.554000","15360.873000","15514.286000","15666.497000","15816.467000","15964.042000","16109.272000","16251.503000","16389.920000","16523.868000","16652.976000","16777.018000","16895.563000","17008.227000","17114.716000","17214.845000","17308.523000","17395.679000","17476.311000","17550.456000","17618.168000","17679.601000","17735.160000","17785.319000","17830.540000","17871.093000","17907.232000","17939.448000","17968.285000","17994.216000","18017.554000","18038.552000","18057.553000","18074.900000","18090.874000","18105.663000","18119.399000","18132.221000","18144.243000","18155.506000","18166.047000","18175.809000","18184.606000","18192.205000","18198.347000","18202.925000","18205.773000","18206.541000","18204.827000","18200.283000","18192.654000","18181.784000","18167.572000","18149.915000","18128.709000","18103.793000","18074.972000","18042.011000","18004.608000","17962.446000"
"212","Syrian Arab Republic","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","1636.265000","1681.840000","1730.756000","1783.017000","1838.596000","1897.421000","1959.390000","2024.366000","2092.184000","2162.653000","2235.648000","2311.110000","2389.134000","2469.944000","2553.907000","2641.281000","2732.194000","2826.664000","2924.823000","3026.813000","3132.704000","3242.717000","3356.946000","3475.304000","3597.611000","3723.828000","3853.656000","3987.295000","4125.809000","4270.610000","4422.557000","4582.113000","4748.557000","4920.100000","5094.227000","5269.111000","5444.157000","5619.747000","5796.198000","5974.196000","6154.286000","6335.853000","6518.641000","6704.066000","6894.076000","7089.692000","7293.758000","7505.360000","7717.528000","7920.656000","8109.037000","8269.362000","8404.990000","8545.955000","8733.895000","8992.895000","9347.043000","9772.452000","10187.741000","10481.159000","10577.491000","10449.087000","10134.980000","9709.439000","9280.573000","8931.433000","8675.964000","8503.336000","8441.049000","8515.582000","8740.592000","9135.292000","9684.892000","10324.858000","10965.445000","11539.899000","12025.667000","12434.605000","12776.675000","13074.536000","13345.636000","13587.781000","13794.407000","13974.819000","14141.059000","14302.423000","14463.012000","14623.002000","14782.862000","14941.508000","15098.240000","15254.269000","15410.990000","15567.752000","15723.409000","15877.013000","16028.421000","16177.674000","16324.088000","16466.904000","16605.457000","16739.372000","16868.406000","16992.109000","17110.060000","17221.909000","17327.438000","17426.522000","17519.040000","17604.912000","17684.134000","17756.700000","17822.727000","17882.473000","17936.306000","17984.553000","18027.465000","18065.272000","18098.393000","18127.303000","18152.431000","18174.098000","18192.586000","18208.299000","18221.660000","18233.046000","18242.725000","18250.916000","18257.878000","18263.880000","18269.111000","18273.691000","18277.691000","18281.229000","18284.377000","18287.162000","18289.577000","18291.493000","18292.627000","18292.591000","18291.048000","18287.732000","18282.462000","18275.052000","18265.338000","18253.073000","18237.996000","18219.699000","18197.748000","18171.638000","18140.732000"
"212","Syrian Arab Republic","3010","Population - Est. & Proj.","551","Rural population","1000 persons","2297.254000","2340.587000","2387.974000","2439.358000","2494.527000","2553.296000","2615.357000","2680.462000","2748.190000","2818.198000","2890.158000","2955.965000","3020.597000","3086.527000","3154.051000","3223.562000","3294.888000","3367.952000","3442.738000","3519.455000","3597.923000","3696.033000","3802.759000","3912.696000","4025.220000","4140.065000","4256.684000","4375.461000","4497.699000","4625.331000","4759.414000","4900.538000","5057.092000","5220.294000","5384.930000","5548.865000","5711.314000","5872.764000","6033.534000","6194.493000","6356.133000","6517.936000","6679.588000","6842.397000","7007.839000","7157.828000","7307.834000","7461.061000","7612.375000","7755.316000","7885.963000","7995.447000","8085.687000","8176.604000","8294.901000","8455.456000","8673.211000","8930.863000","9171.916000","9321.767000","9332.362000","9476.439000","9484.477000","9403.582000","9313.499000","8961.409000","8692.690000","8495.489000","8381.170000","8357.829000","8426.159000","8593.515000","8847.791000","9146.490000","9434.982000","9675.141000","9855.373000","9984.799000","10072.751000","10135.616000","10185.212000","10221.567000","10240.813000","10246.160000","10241.131000","10228.491000","10209.838000","10185.948000","10157.627000","10125.360000","10089.624000","10051.313000","10011.188000","9969.560000","9922.700000","9870.866000","9814.232000","9753.185000","9687.979000","9618.906000","9546.238000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
